corrida_id,piloto_id,circuito_id,construtor_id,numero,grid,posicao_ordem,pontos
257,101,18,31,31.0,26,12,0.0
257,102,18,3,2.0,1,13,0.0
257,84,18,1,8.0,18,14,0.0
257,56,18,17,15.0,16,15,0.0
257,50,18,22,6.0,9,16,0.0
257,103,18,27,25.0,20,17,0.0
257,87,18,25,4.0,12,18,0.0
257,104,18,29,9.0,11,19,0.0
257,49,18,15,30.0,5,20,0.0
257,57,18,1,7.0,8,21,0.0
257,105,18,18,24.0,22,22,0.0
257,81,18,29,10.0,6,23,0.0
257,77,18,6,28.0,17,24,0.0
257,106,18,33,19.0,23,25,0.0
257,92,18,30,34.0,25,26,0.0
257,107,18,31,32.0,27,27,0.0
257,108,18,30,33.0,28,28,0.0
258,30,28,22,5.0,2,1,10.0
258,77,28,6,28.0,5,2,6.0
258,22,28,17,14.0,8,3,4.0
258,104,28,29,9.0,9,4,3.0
258,49,28,15,30.0,11,5,2.0
258,100,28,33,20.0,16,6,1.0
258,65,28,32,12.0,23,7,0.0
258,83,28,32,11.0,24,8,0.0
258,44,28,27,26.0,22,9,0.0
258,103,28,27,25.0,18,10,0.0
258,107,28,31,32.0,26,11,0.0
258,81,28,29,10.0,13,12,0.0
258,91,28,15,29.0,19,13,0.0
258,105,28,18,24.0,15,14,0.0
258,84,28,1,8.0,6,15,0.0
258,94,28,18,23.0,17,16,0.0
258,50,28,22,6.0,10,17,0.0
258,71,28,3,0.0,3,18,0.0
258,88,28,17,15.0,20,19,0.0
258,79,28,25,3.0,14,20,0.0
258,57,28,1,7.0,4,21,0.0
258,106,28,33,19.0,21,22,0.0
258,101,28,31,31.0,25,23,0.0
258,102,28,3,2.0,1,24,0.0
258,78,28,6,27.0,7,25,0.0
258,87,28,25,4.0,12,26,0.0
258,92,28,30,34.0,0,27,0.0
258,108,28,30,33.0,0,28,0.0
259,30,21,22,5.0,2,1,10.0
259,78,21,6,27.0,6,2,6.0
259,57,21,1,7.0,8,3,4.0
259,91,21,15,29.0,10,4,3.0
259,79,21,25,3.0,9,5,2.0
259,71,21,3,0.0,4,6,1.0
259,49,21,15,30.0,7,7,0.0
259,84,21,1,8.0,13,8,0.0
259,87,21,25,4.0,12,9,0.0
259,65,21,32,12.0,20,10,0.0
259,44,21,27,26.0,19,11,0.0
259,103,21,27,25.0,17,12,0.0
259,104,21,29,9.0,16,13,0.0
259,110,21,17,15.0,21,14,0.0
259,105,21,18,24.0,15,15,0.0
259,81,21,29,10.0,11,16,0.0
259,94,21,18,23.0,14,17,0.0
259,101,21,31,31.0,24,18,0.0
259,92,21,30,34.0,25,19,0.0
259,106,21,33,19.0,23,20,0.0
259,77,21,6,28.0,3,21,0.0
259,102,21,3,2.0,1,22,0.0
259,100,21,33,20.0,18,23,0.0
259,109,21,22,6.0,5,24,0.0
259,83,21,32,11.0,22,25,0.0
259,107,21,31,32.0,0,26,0.0
259,22,21,17,14.0,0,27,0.0
259,108,21,30,33.0,0,28,0.0
260,30,6,22,5.0,1,1,10.0
260,84,6,1,8.0,8,2,6.0
260,77,6,6,28.0,3,3,4.0
260,110,6,17,15.0,14,4,3.0
260,55,6,6,27.0,5,5,2.0
260,105,6,18,24.0,12,6,1.0
260,109,6,22,6.0,17,7,0.0
260,106,6,33,19.0,18,8,0.0
260,44,6,27,26.0,20,9,0.0
260,100,6,33,20.0,13,10,0.0
260,83,6,32,11.0,19,11,0.0
260,65,6,32,12.0,16,12,0.0
260,108,6,30,33.0,24,13,0.0
260,92,6,30,34.0,23,14,0.0
260,104,6,29,9.0,6,15,0.0
260,101,6,31,31.0,22,16,0.0
260,87,6,25,4.0,10,17,0.0
260,79,6,25,3.0,11,18,0.0
260,103,6,27,25.0,21,19,0.0
260,22,6,17,14.0,15,20,0.0
260,57,6,1,7.0,2,21,0.0
260,71,6,3,0.0,4,22,0.0
260,81,6,29,10.0,7,23,0.0
260,94,6,18,23.0,9,24,0.0
260,49,6,15,30.0,0,25,0.0
260,91,6,15,29.0,0,26,0.0
261,71,4,3,0.0,2,1,10.0
261,30,4,22,5.0,1,2,6.0
261,87,4,25,4.0,11,3,4.0
261,55,4,6,27.0,6,4,3.0
261,94,4,18,23.0,18,5,2.0
261,56,4,17,15.0,13,6,1.0
261,44,4,27,26.0,19,7,0.0
261,103,4,27,25.0,20,8,0.0
261,70,4,32,11.0,23,9,0.0
261,101,4,31,31.0,24,10,0.0
261,84,4,1,8.0,8,11,0.0
261,109,4,22,6.0,4,12,0.0
261,57,4,1,7.0,3,13,0.0
261,65,4,32,12.0,22,14,0.0
261,22,4,17,14.0,5,15,0.0
261,104,4,29,9.0,21,16,0.0
261,14,4,3,2.0,9,17,0.0
261,92,4,30,34.0,25,18,0.0
261,77,4,6,28.0,7,19,0.0
261,81,4,29,10.0,15,20,0.0
261,49,4,15,30.0,12,21,0.0
261,100,4,33,20.0,16,22,0.0
261,79,4,25,3.0,10,23,0.0
261,105,4,18,24.0,14,24,0.0
261,108,4,30,33.0,26,25,0.0
261,106,4,33,19.0,17,26,0.0
261,85,4,31,32.0,0,27,0.0
262,30,7,22,5.0,1,1,10.0
262,71,7,3,0.0,4,2,6.0
262,55,7,6,27.0,2,3,4.0
262,77,7,6,28.0,3,4,3.0
262,14,7,3,2.0,5,5,2.0
262,109,7,22,6.0,20,6,1.0
262,22,7,17,14.0,6,7,0.0
262,65,7,32,12.0,17,8,0.0
262,94,7,18,23.0,15,9,0.0
262,87,7,25,4.0,13,10,0.0
262,105,7,18,24.0,18,11,0.0
262,44,7,27,26.0,19,12,0.0
262,103,7,27,25.0,24,13,0.0
262,101,7,31,31.0,25,14,0.0
262,70,7,32,11.0,23,15,0.0
262,104,7,29,9.0,16,16,0.0
262,57,7,1,7.0,7,17,0.0
262,106,7,33,19.0,22,18,0.0
262,81,7,29,10.0,11,19,0.0
262,92,7,30,34.0,26,20,0.0
262,100,7,33,20.0,21,21,0.0
262,79,7,25,3.0,9,22,0.0
262,56,7,17,15.0,8,23,0.0
262,110,7,15,29.0,14,24,0.0
262,49,7,15,30.0,10,25,0.0
262,84,7,1,8.0,12,26,0.0
262,108,7,30,33.0,0,27,0.0
263,30,8,22,5.0,3,1,10.0
263,71,8,3,0.0,1,2,6.0
263,77,8,6,28.0,5,3,4.0
263,49,8,15,30.0,10,4,3.0
263,94,8,18,23.0,16,5,2.0
263,110,8,15,29.0,11,6,1.0
263,65,8,32,12.0,19,7,0.0
263,104,8,29,9.0,18,8,0.0
263,111,8,31,32.0,26,9,0.0
263,87,8,25,4.0,17,10,0.0
263,100,8,33,20.0,20,11,0.0
263,79,8,25,3.0,14,12,0.0
263,57,8,1,7.0,9,13,0.0
263,95,8,3,2.0,2,14,0.0
263,55,8,6,27.0,4,15,0.0
263,22,8,17,14.0,7,16,0.0
263,103,8,27,25.0,15,17,0.0
263,106,8,33,19.0,25,18,0.0
263,84,8,1,8.0,12,19,0.0
263,81,8,29,10.0,22,20,0.0
263,44,8,27,26.0,13,21,0.0
263,101,8,31,31.0,24,22,0.0
263,50,8,22,6.0,8,23,0.0
263,56,8,17,15.0,6,24,0.0
263,105,8,18,24.0,21,25,0.0
263,70,8,32,11.0,23,26,0.0
263,108,8,30,33.0,0,27,0.0
263,92,8,30,34.0,0,28,0.0
264,71,9,3,0.0,1,1,10.0
264,55,9,6,27.0,4,2,6.0
264,57,9,1,7.0,5,3,4.0
264,22,9,17,14.0,6,4,3.0
264,14,9,3,2.0,7,5,2.0
264,79,9,25,3.0,8,6,1.0
264,49,9,15,30.0,13,7,0.0
264,50,9,22,6.0,10,8,0.0
264,104,9,29,9.0,20,9,0.0
264,94,9,18,23.0,14,10,0.0
264,65,9,32,12.0,21,11,0.0
264,44,9,27,26.0,15,12,0.0
264,103,9,27,25.0,23,13,0.0
264,106,9,33,19.0,24,14,0.0
264,101,9,31,31.0,25,15,0.0
264,111,9,31,32.0,26,16,0.0
264,30,9,22,5.0,2,17,0.0
264,105,9,18,24.0,17,18,0.0
264,77,9,6,28.0,3,19,0.0
264,87,9,25,4.0,11,20,0.0
264,100,9,33,20.0,22,21,0.0
264,110,9,15,29.0,18,22,0.0
264,81,9,29,10.0,16,23,0.0
264,70,9,32,11.0,19,24,0.0
264,84,9,1,8.0,9,25,0.0
264,56,9,17,15.0,12,26,0.0
264,92,9,30,34.0,0,27,0.0
264,108,9,30,33.0,0,28,0.0
265,77,10,6,28.0,1,1,10.0
265,44,10,27,26.0,12,2,6.0
265,103,10,27,25.0,14,3,4.0
265,104,10,29,9.0,17,4,3.0
265,81,10,29,10.0,16,5,2.0
265,100,10,33,20.0,22,6,1.0
265,106,10,33,19.0,24,7,0.0
265,71,10,3,0.0,3,8,0.0
265,111,10,31,32.0,26,9,0.0
265,101,10,31,31.0,25,10,0.0
265,30,10,22,5.0,4,11,0.0
265,84,10,1,8.0,13,12,0.0
265,14,10,3,2.0,6,13,0.0
265,50,10,22,6.0,19,14,0.0
265,79,10,25,3.0,5,15,0.0
265,55,10,6,27.0,2,16,0.0
265,87,10,25,4.0,7,17,0.0
265,57,10,1,7.0,8,18,0.0
265,49,10,15,30.0,9,19,0.0
265,56,10,17,15.0,10,20,0.0
265,22,10,17,14.0,11,21,0.0
265,65,10,32,12.0,15,22,0.0
265,110,10,15,29.0,18,23,0.0
265,94,10,18,23.0,20,24,0.0
265,70,10,32,11.0,21,25,0.0
265,105,10,18,24.0,23,26,0.0
265,92,10,30,34.0,0,27,0.0
265,108,10,30,33.0,0,28,0.0
266,30,11,22,5.0,1,1,10.0
266,71,11,3,0.0,2,2,6.0
266,50,11,22,6.0,12,3,4.0
266,84,11,1,8.0,6,4,3.0
266,87,11,25,4.0,11,5,2.0
266,44,11,27,26.0,9,6,1.0
266,105,11,18,24.0,20,7,0.0
266,100,11,33,20.0,21,8,0.0
266,106,11,33,19.0,25,9,0.0
266,103,11,27,25.0,18,10,0.0
266,101,11,31,31.0,23,11,0.0
266,77,11,6,28.0,4,12,0.0
266,70,11,32,11.0,22,13,0.0
266,104,11,29,9.0,16,14,0.0
266,14,11,3,2.0,3,15,0.0
266,55,11,6,27.0,13,16,0.0
266,94,11,18,23.0,15,17,0.0
266,49,11,15,30.0,8,18,0.0
266,65,11,32,12.0,24,19,0.0
266,110,11,15,29.0,17,20,0.0
266,81,11,29,10.0,19,21,0.0
266,112,11,1,7.0,14,22,0.0
266,111,11,31,32.0,26,23,0.0
266,79,11,25,3.0,5,24,0.0
266,56,11,17,15.0,7,25,0.0
266,22,11,17,14.0,10,26,0.0
266,92,11,30,34.0,0,27,0.0
266,108,11,30,33.0,0,28,0.0
267,71,13,3,0.0,3,1,10.0
267,57,13,1,7.0,8,2,6.0
267,50,13,22,6.0,6,3,4.0
267,14,13,3,2.0,7,4,3.0
267,87,13,25,4.0,12,5,2.0
267,81,13,29,10.0,14,6,1.0
267,44,13,27,26.0,17,7,0.0
267,94,13,18,23.0,10,8,0.0
267,105,13,18,24.0,18,9,0.0
267,103,13,27,25.0,16,10,0.0
267,111,13,31,32.0,25,11,0.0
267,65,13,32,12.0,20,12,0.0
267,56,13,17,15.0,4,13,0.0
267,30,13,22,5.0,2,14,0.0
267,104,13,29,9.0,24,15,0.0
267,101,13,31,31.0,21,16,0.0
267,110,13,15,29.0,15,17,0.0
267,84,13,1,8.0,13,18,0.0
267,22,13,17,14.0,1,19,0.0
267,79,13,25,3.0,23,20,0.0
267,113,13,32,11.0,26,21,0.0
267,77,13,6,28.0,11,22,0.0
267,112,13,33,19.0,19,23,0.0
267,49,13,15,30.0,9,24,0.0
267,100,13,33,20.0,22,25,0.0
267,55,13,6,27.0,5,26,0.0
267,92,13,30,34.0,0,27,0.0
267,108,13,30,33.0,0,28,0.0
268,71,14,3,0.0,3,1,10.0
268,77,14,6,28.0,2,2,6.0
268,57,14,1,7.0,7,3,4.0
268,22,14,17,14.0,16,4,3.0
268,84,14,1,8.0,15,5,2.0
268,14,14,3,2.0,5,6,1.0
268,103,14,27,25.0,12,7,0.0
268,100,14,33,20.0,24,8,0.0
268,109,14,22,5.0,20,9,0.0
268,44,14,27,26.0,6,10,0.0
268,101,14,31,31.0,26,11,0.0
268,79,14,25,3.0,14,12,0.0
268,104,14,29,9.0,19,13,0.0
268,56,14,17,15.0,9,14,0.0
268,87,14,25,4.0,21,15,0.0
268,94,14,18,23.0,18,16,0.0
268,105,14,18,24.0,22,17,0.0
268,49,14,15,30.0,11,18,0.0
268,110,14,15,29.0,8,19,0.0
268,111,14,31,32.0,25,20,0.0
268,114,14,33,19.0,23,21,0.0
268,55,14,6,27.0,1,22,0.0
268,65,14,32,12.0,4,23,0.0
268,50,14,22,6.0,10,24,0.0
268,70,14,32,11.0,13,25,0.0
268,81,14,29,10.0,17,26,0.0
268,92,14,30,34.0,0,27,0.0
268,108,14,30,33.0,0,28,0.0
269,71,27,3,0.0,2,1,10.0
269,14,27,3,2.0,3,2,6.0
269,57,27,1,7.0,4,3,4.0
269,22,27,17,14.0,8,4,3.0
269,50,27,22,6.0,10,5,2.0
269,84,27,1,8.0,7,6,1.0
269,56,27,17,15.0,13,7,0.0
269,104,27,29,9.0,11,8,0.0
269,81,27,29,10.0,16,9,0.0
269,103,27,27,25.0,21,10,0.0
269,65,27,32,12.0,20,11,0.0
269,94,27,18,23.0,18,12,0.0
269,105,27,18,24.0,19,13,0.0
269,114,27,33,19.0,23,14,0.0
269,111,27,31,32.0,26,15,0.0
269,113,27,32,11.0,25,16,0.0
269,44,27,27,26.0,15,17,0.0
269,87,27,25,4.0,12,18,0.0
269,109,27,22,5.0,14,19,0.0
269,110,27,15,29.0,17,20,0.0
269,55,27,6,27.0,5,21,0.0
269,101,27,31,31.0,24,22,0.0
269,49,27,15,30.0,9,23,0.0
269,100,27,33,20.0,22,24,0.0
269,79,27,25,3.0,6,25,0.0
269,77,27,6,28.0,1,26,0.0
269,92,27,30,34.0,0,27,0.0
269,108,27,30,33.0,0,28,0.0
270,30,26,22,5.0,1,1,10.0
270,71,26,3,0.0,2,2,6.0
270,57,26,1,7.0,9,3,4.0
270,56,26,17,15.0,10,4,3.0
270,77,26,6,28.0,6,5,2.0
270,49,26,15,30.0,4,6,1.0
270,79,26,25,3.0,13,7,0.0
270,65,26,27,25.0,7,8,0.0
270,44,26,27,26.0,11,9,0.0
270,55,26,6,27.0,16,10,0.0
270,81,26,29,10.0,8,11,0.0
270,22,26,17,14.0,5,12,0.0
270,87,26,25,4.0,14,13,0.0
270,105,26,18,24.0,20,14,0.0
270,94,26,18,23.0,17,15,0.0
270,70,26,32,12.0,21,16,0.0
270,104,26,29,9.0,19,17,0.0
270,103,26,32,11.0,22,18,0.0
270,93,26,31,32.0,26,19,0.0
270,95,26,3,2.0,3,20,0.0
270,101,26,31,31.0,25,21,0.0
270,110,26,15,29.0,18,22,0.0
270,100,26,33,20.0,23,23,0.0
270,50,26,22,6.0,12,24,0.0
270,115,26,33,19.0,24,25,0.0
270,84,26,1,8.0,15,26,0.0
270,92,26,30,34.0,0,27,0.0
270,108,26,30,33.0,0,28,0.0
271,71,22,3,0.0,2,1,10.0
271,30,22,22,5.0,1,2,6.0
271,55,22,6,27.0,7,3,4.0
271,95,22,3,2.0,4,4,3.0
271,56,22,17,15.0,6,5,2.0
271,49,22,15,30.0,3,6,1.0
271,57,22,1,7.0,8,7,0.0
271,104,22,29,9.0,18,8,0.0
271,100,22,33,20.0,22,9,0.0
271,63,22,32,11.0,25,10,0.0
271,44,22,27,26.0,19,11,0.0
271,101,22,31,31.0,24,12,0.0
271,70,22,32,12.0,17,13,0.0
271,87,22,25,4.0,13,14,0.0
271,22,22,17,14.0,10,15,0.0
271,84,22,1,8.0,9,16,0.0
271,81,22,29,10.0,12,17,0.0
271,77,22,6,28.0,11,18,0.0
271,116,22,27,25.0,20,19,0.0
271,94,22,18,23.0,16,20,0.0
271,105,22,18,24.0,21,21,0.0
271,65,22,22,6.0,5,22,0.0
271,79,22,25,3.0,14,23,0.0
271,89,22,31,32.0,26,24,0.0
271,109,22,15,29.0,15,25,0.0
271,115,22,33,19.0,23,26,0.0
271,92,22,30,34.0,0,27,0.0
271,108,22,30,33.0,0,28,0.0
272,95,29,3,2.0,1,1,10.0
272,77,29,6,28.0,11,2,6.0
272,84,29,1,8.0,9,3,4.0
272,22,29,17,14.0,5,4,3.0
272,44,29,27,26.0,12,5,2.0
272,55,29,6,27.0,8,6,1.0
272,49,29,15,30.0,10,7,0.0
272,104,29,29,9.0,19,8,0.0
272,94,29,18,23.0,18,9,0.0
272,109,29,15,29.0,17,10,0.0
272,116,29,27,25.0,20,11,0.0
272,57,29,1,7.0,4,12,0.0
272,105,29,18,24.0,16,13,0.0
272,87,29,25,4.0,13,14,0.0
272,98,29,33,20.0,25,15,0.0
272,63,29,32,11.0,22,16,0.0
272,101,29,31,31.0,24,17,0.0
272,70,29,32,12.0,14,18,0.0
272,71,29,3,0.0,3,19,0.0
272,30,29,22,5.0,2,20,0.0
272,93,29,31,32.0,26,21,0.0
272,79,29,25,3.0,15,22,0.0
272,115,29,33,19.0,23,23,0.0
272,81,29,29,10.0,21,24,0.0
272,56,29,17,15.0,6,25,0.0
272,65,29,22,6.0,7,26,0.0
272,92,29,30,34.0,0,27,0.0
272,108,29,30,33.0,0,28,0.0
273,117,30,3,2.0,1,1,10.0
273,102,30,1,8.0,2,2,6.0
273,87,30,27,26.0,8,3,4.0
273,104,30,18,23.0,13,4,3.0
273,109,30,15,30.0,6,5,2.0
273,77,30,6,28.0,15,6,1.0
273,118,30,29,9.0,22,7,0.0
273,84,30,27,25.0,12,8,0.0
273,105,30,26,21.0,21,9,0.0
273,100,30,33,20.0,19,10,0.0
273,119,30,22,6.0,7,11,0.0
273,30,30,22,5.0,3,12,0.0
273,65,30,32,12.0,17,13,0.0
273,91,30,15,29.0,10,14,0.0
273,22,30,17,14.0,14,15,0.0
273,55,30,6,27.0,5,16,0.0
273,112,30,33,19.0,11,17,0.0
273,120,30,18,24.0,24,18,0.0
273,88,30,29,10.0,20,19,0.0
273,69,30,26,22.0,26,20,0.0
273,71,30,3,0.0,4,21,0.0
273,70,30,32,11.0,16,22,0.0
273,121,30,1,7.0,9,23,0.0
273,122,30,17,15.0,18,24,0.0
273,79,30,25,3.0,21,25,0.0
273,110,30,25,4.0,23,26,0.0
274,102,18,1,8.0,3,1,10.0
274,71,18,3,0.0,2,2,6.0
274,30,18,22,5.0,4,3,4.0
274,65,18,32,12.0,12,4,3.0
274,87,18,27,26.0,10,5,2.0
274,70,18,32,11.0,15,6,1.0
274,112,18,33,19.0,11,7,0.0
274,55,18,6,27.0,9,8,0.0
274,118,18,29,9.0,18,9,0.0
274,100,18,33,20.0,17,10,0.0
274,105,18,26,21.0,25,11,0.0
274,69,18,26,22.0,21,12,0.0
274,91,18,15,29.0,8,13,0.0
274,109,18,15,30.0,7,14,0.0
274,110,18,25,4.0,23,15,0.0
274,117,18,3,2.0,1,16,0.0
274,104,18,18,23.0,20,17,0.0
274,88,18,29,10.0,19,18,0.0
274,79,18,25,3.0,22,19,0.0
274,22,18,17,14.0,14,20,0.0
274,119,18,22,6.0,6,21,0.0
274,121,18,1,7.0,5,22,0.0
274,77,18,6,28.0,13,23,0.0
274,84,18,27,25.0,16,24,0.0
274,120,18,18,24.0,24,25,0.0
274,122,18,17,15.0,26,26,0.0
275,102,31,1,8.0,4,1,10.0
275,71,31,3,0.0,2,2,6.0
275,117,31,3,2.0,1,3,4.0
275,65,31,32,12.0,11,4,3.0
275,119,31,22,6.0,10,5,2.0
275,120,31,18,24.0,20,6,1.0
275,104,31,18,23.0,16,7,0.0
275,70,31,32,11.0,13,8,0.0
275,100,31,33,20.0,17,9,0.0
275,22,31,17,14.0,12,10,0.0
275,105,31,26,21.0,24,11,0.0
275,118,31,29,9.0,14,12,0.0
275,123,31,17,15.0,19,13,0.0
275,110,31,25,4.0,25,14,0.0
275,55,31,6,27.0,9,15,0.0
275,88,31,29,10.0,23,16,0.0
275,112,31,33,19.0,15,17,0.0
275,30,31,22,5.0,3,18,0.0
275,87,31,27,26.0,21,19,0.0
275,77,31,6,28.0,8,20,0.0
275,109,31,15,30.0,7,21,0.0
275,79,31,25,3.0,18,22,0.0
275,84,31,27,25.0,22,23,0.0
275,91,31,15,29.0,5,24,0.0
275,121,31,1,7.0,6,25,0.0
275,69,31,26,22.0,0,26,0.0
276,117,21,3,2.0,1,1,10.0
276,30,21,22,5.0,3,2,6.0
276,84,21,27,25.0,10,3,4.0
276,109,21,15,30.0,16,4,3.0
276,112,21,33,19.0,14,5,2.0
276,120,21,18,24.0,25,6,1.0
276,69,21,26,22.0,24,7,0.0
276,65,21,32,12.0,12,8,0.0
276,88,21,29,10.0,21,9,0.0
276,70,21,32,11.0,20,10,0.0
276,91,21,15,29.0,5,11,0.0
276,102,21,1,8.0,4,12,0.0
276,55,21,6,27.0,9,13,0.0
276,104,21,18,23.0,23,14,0.0
276,121,21,1,7.0,6,15,0.0
276,118,21,29,9.0,15,16,0.0
276,79,21,25,3.0,22,17,0.0
276,71,21,3,0.0,2,18,0.0
276,100,21,33,20.0,17,19,0.0
276,110,21,25,4.0,18,20,0.0
276,22,21,17,14.0,13,21,0.0
276,77,21,6,28.0,8,22,0.0
276,123,21,17,15.0,19,23,0.0
276,87,21,27,26.0,7,24,0.0
276,119,21,22,6.0,11,25,0.0
276,105,21,26,21.0,0,26,0.0
277,117,4,3,2.0,1,1,10.0
277,102,4,1,8.0,3,2,6.0
277,30,4,22,5.0,4,3,4.0
277,119,4,22,6.0,5,4,3.0
277,121,4,1,7.0,7,5,2.0
277,77,4,6,28.0,11,6,1.0
277,87,4,27,26.0,12,7,0.0
277,104,4,18,23.0,20,8,0.0
277,100,4,33,20.0,14,9,0.0
277,88,4,29,10.0,19,10,0.0
277,123,4,17,15.0,21,11,0.0
277,22,4,17,14.0,17,12,0.0
277,118,4,29,9.0,16,13,0.0
277,70,4,32,11.0,15,14,0.0
277,109,4,15,30.0,9,15,0.0
277,69,4,26,22.0,22,16,0.0
277,91,4,15,29.0,6,17,0.0
277,110,4,25,4.0,24,18,0.0
277,71,4,3,0.0,2,19,0.0
277,55,4,6,27.0,8,20,0.0
277,120,4,18,24.0,25,21,0.0
277,112,4,33,19.0,13,22,0.0
277,84,4,27,25.0,18,23,0.0
277,79,4,25,3.0,23,24,0.0
277,65,4,32,12.0,10,25,0.0
277,105,4,26,21.0,0,26,0.0
278,102,6,1,8.0,3,1,10.0
278,71,6,3,0.0,4,2,6.0
278,55,6,6,27.0,5,3,4.0
278,117,6,3,2.0,1,4,3.0
278,104,6,18,23.0,17,5,2.0
278,84,6,27,25.0,13,6,1.0
278,70,6,32,11.0,20,7,0.0
278,121,6,1,7.0,9,8,0.0
278,22,6,17,14.0,16,9,0.0
278,110,6,25,4.0,19,10,0.0
278,120,6,18,24.0,25,11,0.0
278,112,6,33,19.0,15,12,0.0
278,91,6,15,29.0,8,13,0.0
278,77,6,6,28.0,7,14,0.0
278,65,6,32,12.0,14,15,0.0
278,119,6,22,6.0,6,16,0.0
278,100,6,33,20.0,10,17,0.0
278,88,6,29,10.0,18,18,0.0
278,118,6,29,9.0,12,19,0.0
278,30,6,22,5.0,2,20,0.0
278,79,6,25,3.0,22,21,0.0
278,105,6,26,21.0,24,22,0.0
278,109,6,15,30.0,11,23,0.0
278,123,6,17,15.0,23,24,0.0
278,87,6,27,26.0,21,25,0.0
278,69,6,26,22.0,0,26,0.0
279,117,7,3,2.0,1,1,10.0
279,30,7,22,5.0,3,2,6.0
279,71,7,3,0.0,2,3,4.0
279,77,7,6,28.0,5,4,3.0
279,84,7,27,25.0,7,5,2.0
279,91,7,15,29.0,9,6,1.0
279,109,7,15,30.0,11,7,0.0
279,100,7,33,20.0,13,8,0.0
279,104,7,18,23.0,17,9,0.0
279,65,7,32,12.0,20,10,0.0
279,70,7,32,11.0,21,11,0.0
279,123,7,17,15.0,24,12,0.0
279,88,7,29,10.0,16,13,0.0
279,121,7,1,7.0,12,14,0.0
279,69,7,26,22.0,25,15,0.0
279,118,7,29,9.0,18,16,0.0
279,79,7,25,3.0,22,17,0.0
279,102,7,1,8.0,8,18,0.0
279,119,7,22,6.0,4,19,0.0
279,110,7,25,4.0,19,20,0.0
279,120,7,18,24.0,23,21,0.0
279,55,7,6,27.0,6,22,0.0
279,87,7,27,26.0,10,23,0.0
279,22,7,17,14.0,14,24,0.0
279,112,7,33,19.0,15,25,0.0
279,105,7,26,21.0,0,26,0.0
280,117,8,3,2.0,2,1,10.0
280,71,8,3,0.0,1,2,6.0
280,30,8,22,5.0,7,3,4.0
280,102,8,1,8.0,5,4,3.0
280,84,8,27,25.0,3,5,2.0
280,121,8,1,7.0,16,6,1.0
280,22,8,17,14.0,8,7,0.0
280,104,8,18,23.0,23,8,0.0
280,112,8,33,19.0,10,9,0.0
280,119,8,22,6.0,12,10,0.0
280,123,8,17,15.0,20,11,0.0
280,88,8,29,10.0,13,12,0.0
280,118,8,29,9.0,15,13,0.0
280,77,8,6,28.0,14,14,0.0
280,110,8,25,4.0,25,15,0.0
280,100,8,33,20.0,9,16,0.0
280,55,8,6,27.0,6,17,0.0
280,69,8,26,22.0,22,18,0.0
280,91,8,15,29.0,11,19,0.0
280,109,8,15,30.0,18,20,0.0
280,87,8,27,26.0,4,21,0.0
280,65,8,32,12.0,19,22,0.0
280,120,8,18,24.0,24,23,0.0
280,79,8,25,3.0,24,24,0.0
280,70,8,32,11.0,17,25,0.0
280,105,8,26,21.0,0,26,0.0
281,117,9,3,2.0,1,1,10.0
281,30,9,22,5.0,3,2,6.0
281,119,9,22,6.0,5,3,4.0
281,65,9,32,12.0,7,4,3.0
281,102,9,1,8.0,4,5,2.0
281,118,9,29,9.0,8,6,1.0
281,87,9,27,26.0,9,7,0.0
281,109,9,15,30.0,16,8,0.0
281,55,9,6,27.0,12,9,0.0
281,22,9,17,14.0,15,10,0.0
281,112,9,33,19.0,24,11,0.0
281,104,9,18,23.0,19,12,0.0
281,79,9,25,3.0,22,13,0.0
281,84,9,27,25.0,6,14,0.0
281,110,9,25,4.0,21,15,0.0
281,71,9,3,0.0,2,16,0.0
281,70,9,32,11.0,14,17,0.0
281,123,9,17,15.0,23,18,0.0
281,69,9,26,22.0,25,19,0.0
281,94,9,18,24.0,20,20,0.0
281,91,9,15,29.0,18,21,0.0
281,77,9,6,28.0,13,22,0.0
281,88,9,29,10.0,10,23,0.0
281,121,9,1,7.0,11,24,0.0
281,100,9,33,20.0,17,25,0.0
281,105,9,26,21.0,0,26,0.0
282,117,10,3,2.0,1,1,10.0
282,30,10,22,5.0,3,2,6.0
282,87,10,27,26.0,5,3,4.0
282,102,10,1,8.0,4,4,3.0
282,119,10,22,6.0,7,5,2.0
282,77,10,6,28.0,9,6,1.0
282,55,10,6,27.0,10,7,0.0
282,84,10,27,25.0,6,8,0.0
282,91,10,15,29.0,14,9,0.0
282,65,10,32,12.0,13,10,0.0
282,104,10,18,23.0,20,11,0.0
282,112,10,33,19.0,23,12,0.0
282,123,10,17,15.0,24,13,0.0
282,94,10,18,24.0,22,14,0.0
282,71,10,3,0.0,2,15,0.0
282,105,10,26,21.0,26,16,0.0
282,118,10,29,9.0,11,17,0.0
282,22,10,17,14.0,17,18,0.0
282,79,10,25,3.0,21,19,0.0
282,109,10,15,30.0,18,20,0.0
282,70,10,32,11.0,15,21,0.0
282,88,10,29,10.0,8,22,0.0
282,121,10,1,7.0,12,23,0.0
282,69,10,26,22.0,25,24,0.0
282,110,10,25,4.0,19,25,0.0
282,100,10,33,20.0,16,26,0.0
283,71,11,3,0.0,2,1,10.0
283,119,11,22,6.0,5,2,6.0
283,77,11,6,28.0,6,3,4.0
283,118,11,29,9.0,9,4,3.0
